"id","target","target_sentiment","companies_sentiment","consumers_sentiment","__split"
"1157623560405495808","sindicatos","positive","negative","negative","test"
"1157684899542949888","Argentina","negative","negative","negative","train"
"1157750488697331712","Euskaltel","negative","neutral","negative","train"
"1157928411790217216","beneficios empresariales","negative","negative","neutral","train"
"1158003405165617152","empresas","negative","negative","neutral","train"
"1158267966682796032","EEUU","negative","negative","negative","train"
"1158272101951975424","Ibex 35","negative","negative","negative","train"
"1158276808082690048","Ibex35","negative","negative","negative","train"
"1158279225692106752","yuan","negative","negative","negative","train"
"1158280561582063616","Ibex","negative","negative","negative","train"
"1158293395900702720","España","negative","negative","negative","val"
"1158297091141226496","Heathrow","negative","negative","negative","train"
"1158320113210265600","Ibex35","negative","negative","negative","train"
"1158357643574075136","Ibex 35","negative","negative","negative","train"
"1158357927398453248","bolsas del mundo","negative","negative","negative","train"
"1158406907675238400","ibex35","negative","negative","negative","train"
"1158410471688539904","Ibex 35","negative","negative","negative","train"
"1158410657479503872","Ibex 35","negative","negative","negative","test"
"1158467904205152512","Radio Televisión Española","negative","neutral","negative","val"
"1158618958163054336","Venezuela","negative","negative","negative","val"
"1158767887512985600","Ibex 35","negative","negative","negative","train"
"1158768532634705920","Ibex35","negative","negative","negative","train"
"1158815197584338688","Mediaset","negative","neutral","neutral","test"
"1158962260351619072","Ibex 35","negative","negative","negative","test"
"1159005162867965952","Ibex y Europa","negative","negative","negative","val"
"1159019598185926912","ABN Amro","negative","neutral","neutral","test"
"1159026652342624512","ABNAmro","negative","neutral","neutral","test"
"1159032940740980736","E.on","negative","neutral","neutral","train"
"1159082784213872640","petróleo","negative","positive","positive","train"
"1159087535756365824","recesión manufacturera","negative","negative","negative","train"
"1159091705272053504","autónomos","negative","negative","negative","train"
"1159107100418686720","bolsas","negative","negative","negative","train"
"1159127097975214080","Ibex 35","negative","negative","negative","train"
"1159413347600817920","Mediaset","negative","neutral","neutral","train"
"1159452705661870080","Mango","negative","neutral","neutral","train"
"1159516132702900224","pensiones","neutral","neutral","neutral","train"
"1159719332697530368","Uber","neutral","neutral","neutral","train"
"1159720218211606528","Japón","negative","negative","negative","train"
"1159723037433958400","Ibex 35","negative","negative","negative","train"
"1159771790069157888","Ibex35","negative","negative","negative","train"
"1159786033527083008","China y Estados Unidos","negative","negative","negative","train"
"1159800256130928640","venta de viviendas","negative","neutral","neutral","train"
"1159814578525671424","MásMóvil","negative","neutral","neutral","train"
"1159902352998043648","Telefónica","negative","neutral","neutral","test"
"1160000311618166784","Ibex","negative","negative","negative","train"
"1160070427584139264","China","negative","negative","negative","train"
"1160151061010747136","Italia","negative","negative","negative","val"
"1160239391165571072","Santander","negative","neutral","neutral","test"
"1160269311145066496","Asturias","negative","negative","negative","test"
"1160464327117328384","China","negative","negative","negative","test"
"1160487270341861120","Agencia Tributaria","neutral","neutral","neutral","train"
"1160497353335463936","españoles","negative","negative","negative","test"
"1160566295944933120","Renfe","negative","negative","negative","train"
"1160815937643319296","banca doméstica española","negative","negative","negative","test"
"1160859461122220032","Ibex35","negative","negative","negative","test"
"1160909197518745600","inversores","positive","neutral","neutral","test"
"1160921186555088896","España","negative","negative","negative","val"
"1160929256064671488","empresas argentinas","negative","negative","negative","train"
"1160939517022539520","Ibex 35","negative","negative","negative","test"
"1161004114454687488","Ibex 35","negative","negative","negative","train"
"1161162999123599104","Port Aventura","negative","neutral","neutral","test"
"1161165480373169920","Ibex 35","negative","negative","negative","train"
"1161170617980337920","Ibex","negative","negative","negative","train"
"1161173272681156608","Ibex 35","negative","negative","negative","val"
"1161183610436816896","Bankia","negative","negative","negative","train"
"1161199463207190528","Natra","negative","neutral","neutral","test"
"1161220294834630912","Ibex35","negative","negative","negative","val"
"1161235370517979136","Alemania","negative","negative","negative","val"
"1161239801435185152","Hong Kong","negative","negative","negative","val"
"1161257343591616512","paros","negative","negative","negative","val"
"1161286284024918016","préstamos hipotecarios","negative","positive","positive","test"
"1161289067423784704","China","positive","positive","positive","train"
"1161306682250711040","peso argentino","negative","negative","negative","val"
"1161312722107227904","Renfe","negative","negative","negative","val"
"1161539207296368640","Ibex","negative","negative","negative","train"
"1161549318375006208","Alemania","negative","negative","negative","train"
"1161583812620574720","Ibex35","negative","negative","negative","train"
"1161664217545609216","Ibex 35","negative","negative","negative","train"
"1161667418604937216","Ibex 35","negative","negative","negative","val"
"1161668165547544320","Ibex","negative","negative","negative","test"
"1161674831852691712","Renfe","negative","neutral","neutral","train"
"1161675047578275840","petróleo","negative","positive","positive","train"
"1161691202917416704","Wall Street","negative","negative","negative","test"
"1161748723841585152","Ibex 35","negative","negative","negative","train"
"1161876423533060096","Bankia","negative","negative","neutral","train"
"1161937826558046208","Vestas","negative","neutral","neutral","val"
"1161941229250236416","Ibex","negative","negative","negative","val"
"1161944687273545728","Ibex","negative","negative","negative","train"
"1161964066275020800","Ibex 35","negative","negative","negative","val"
"1162018605468442624","banca española","negative","negative","neutral","val"
"1162023121668513536","banca española","negative","negative","neutral","train"
"1162025844346380288","Ibex 35","negative","negative","negative","train"
"1162026938833297408","Ibex 35","negative","negative","negative","train"
"1162031580459745280","Ibex35","negative","negative","negative","train"
"1162075978027479040","paro","negative","neutral","negative","train"
"1162092779448782848","India","positive","positive","positive","val"
"1162247610112942080","EEUU","negative","negative","negative","train"
"1162260691597721600","Ibex","negative","negative","negative","val"
"1162262256815497216","Ibex","negative","negative","negative","train"
"1162265370197032704","Ibex","negative","negative","negative","train"
"1162291407438196736","Ibex","negative","negative","negative","val"
"1162308860859899904","PNB Banka","negative","neutral","neutral","test"
"1162329157403127808","zona euro","positive","positive","positive","train"
"1162446974727180288","Madrid","negative","negative","negative","val"
"1162464048321040384","paro","negative","neutral","negative","val"
"1162638548404756480","bolsas mundiales","negative","negative","negative","test"
"1163007827713175552","economía alemana","negative","negative","negative","train"
"1163032020748029952","Seguridad Social","negative","negative","negative","val"
"1163050160433389568","aerolíneas surcoreanas","negative","neutral","neutral","train"
"1163108140293869568","euro","negative","negative","negative","test"
"1163148307121786880","Madrid Central","negative","negative","negative","train"
"1163167431457742848","bonos españoles","negative","negative","negative","val"
"1163453958771347712","economía alemana","negative","negative","negative","train"
"1163686426975920128","economía española","negative","negative","negative","train"
"1163712272210042880","Casillas","negative","neutral","neutral","train"
"1163715043801861888","empresas","negative","negative","negative","val"
"1163721159080337408","Ibex35","negative","negative","negative","train"
"1163723891723968512","prima de riesgo","negative","negative","negative","train"
"1163755065594826752","Baidu","negative","neutral","neutral","val"
"1163758438503112704","Ibex35","negative","negative","negative","train"
"1163772669113831424","deuda pública","negative","negative","negative","train"
"1163806581785370624","Wall Street","negative","negative","neutral","train"
"1163842978294705920","ibex35","negative","negative","negative","train"
"1163850682891472896","Andalucía","negative","negative","negative","train"
"1163859850247495680","España","negative","negative","negative","train"
"1163865781538627584","Ibex","negative","negative","negative","train"
"1163912651963097088","familias estadounidenses","negative","negative","negative","train"
"1164061898624700416","bolsas europeas","negative","negative","negative","train"
"1164104171974471680","Venezuela","negative","negative","negative","train"
"1164122224443437056","déficit comercial","negative","negative","negative","test"
"1164137571238207488","Iberia","negative","neutral","neutral","train"
"1164175100993822720","Iberia","negative","neutral","neutral","train"
"1164178749572767488","Disney","negative","neutral","neutral","train"
"1164199527324299264","Xiaomi","negative","neutral","neutral","train"
"1164247045831634688","huelga","negative","negative","negative","train"
"1164251021356478464","España","negative","negative","negative","train"
"1164438554212294912","Ibex35","negative","negative","negative","val"
"1164550385471840512","Estados Unidos","negative","negative","negative","train"
"1164601894326681600","inversores","negative","negative","negative","test"
"1164789037510451200","Japón","negative","negative","negative","val"
"1164803948219256832","Ibex35","positive","positive","positive","train"
"1164934418877898752","Ibex35","negative","negative","negative","train"
"1164963714812076032","economía norteamericana","negative","negative","negative","train"
"1165315416689917952","recesión","neutral","neutral","neutral","test"
"1165617075043389440","CCAA","negative","negative","negative","train"
"1165649286593486848","Francia","negative","negative","negative","val"
"1165870249528479488","Ibex35","negative","negative","negative","train"
"1165881668726657024","mercados","negative","negative","negative","test"
"1165886716802191104","Ibex35","negative","negative","negative","test"
"1165894147489902336","Ibex","negative","negative","negative","train"
"1165920883615117312","Bolsas","neutral","neutral","neutral","train"
"1166248887117635584","Ibex35","negative","negative","negative","train"
"1166277233071284224","Alemania","negative","negative","negative","test"
"1166277753857069056","Alemania","negative","negative","negative","test"
"1166298313584513024","Alemania","negative","negative","negative","val"
"1166383622187884288","Wework","negative","neutral","neutral","train"
"1166610114113093632","Ibex","negative","negative","negative","train"
"1166610498563035136","Irlanda","neutral","neutral","neutral","train"
"1166612017811271680","Ibex35","neutral","neutral","neutral","train"
"1166658407539064832","Ibex35","neutral","neutral","neutral","train"
"1166670267655041024","Alemania","negative","negative","negative","train"
"1166757337622810624","La Tagliatella","negative","neutral","neutral","train"
"1166817928093868032","familias españolas","negative","negative","negative","train"
"1166975135481511936","Ibex35","negative","negative","negative","train"
"1166978804243476480","Ibex","negative","negative","negative","test"
"1167018299424681984","Renfe","negative","negative","negative","train"
"1167044400188407808","eDreams Odigeo","negative","neutral","neutral","val"
"1167059575331335936","Ryanair","negative","neutral","neutral","train"
"1167206543806357504","BBVA","negative","neutral","neutral","train"
"1167353786978975488","Suzuki","neutral","neutral","neutral","val"
"1167391662789861120","economías mundiales","negative","negative","negative","val"
"1167403450247917568","China","negative","negative","negative","train"
"1167464800202498048","Ibex 35","negative","negative","negative","val"
"1167466973942468608","Ibex35","negative","negative","negative","train"
"1167467326452764672","Argentina","neutral","neutral","neutral","val"
"1167679320644628480","Nasdaq","negative","negative","negative","test"
"1167844252572889088","España","negative","negative","negative","val"
"1167849106385055488","compraventa de casas","negative","neutral","neutral","train"
"1167861922487627520","economía","negative","negative","negative","train"
"1168171234284179712","China","negative","negative","negative","test"
"1168419818644443136","IBEX-35","neutral","neutral","neutral","train"
"1168478431694245888","Hispasat","negative","neutral","neutral","val"
"1168488159245733888","matriculaciones de automóviles","negative","neutral","neutral","test"
"1168558024568528896","supermercados españoles","negative","neutral","neutral","train"
"1168780915520212736","paro","negative","neutral","negative","train"
"1168784989447741440","paro","negative","neutral","negative","train"
"1168792212819369984","Ibex35","negative","negative","negative","train"
"1168802736944689152","PARO","negative","neutral","negative","val"
"1168802702819811328","paro","negative","neutral","negative","train"
"1168831136488967936","Ibex35","negative","negative","negative","train"
"1168878564558725120","vivienda","positive","neutral","negative","train"
"1168900549703536640","coches","negative","negative","negative","test"
"1168912444347027712","Ibex 35","negative","negative","negative","train"
"1168913951951904768","Ibex 35","negative","negative","negative","train"
"1168914877026643968","Ibex","negative","negative","negative","train"
"1168915304270979072","Ibex","negative","negative","negative","val"
"1169218283016544512","UBS","negative","neutral","neutral","test"
"1169573467018207232","Nissan","negative","neutral","neutral","val"
"1169617200107466752","Tinder","negative","neutral","neutral","test"
"1169618389121327104","Evo Banco","negative","neutral","negative","val"
"1169641669005910016","Zamora","negative","negative","negative","train"
"1169679142532636672","Iberia","negative","negative","negative","val"
"1169709976769748736","Iberia","negative","negative","negative","val"
"1169890507880689664","Porcelanosa","negative","neutral","neutral","train"
"1169905611049291520","Nissan","negative","neutral","neutral","train"
"1169921357020356608","Ibex35","negative","negative","negative","train"
"1170380968634593280","lira siria","negative","negative","negative","val"
"1171086868718530304","BritishAirways","negative","neutral","neutral","train"
"1171319898875813888","banca","negative","neutral","neutral","val"
"1171333184350539520","banca","negative","neutral","neutral","train"
"1171336467672702720","Ibex","negative","negative","negative","val"
"1171337768284372736","vivienda","negative","neutral","neutral","train"
"1171368513304453120","Ibex35","negative","negative","negative","test"
"1171682140003680512","Ibex","positive","positive","positive","test"
"1171699160090906624","edfenergy","negative","neutral","neutral","val"
"1171737513884565504","inmobiliarias","negative","neutral","neutral","train"
"1171737829929603072","Ibex35","negative","negative","negative","train"
"1171788926266355712","actividad industrial","negative","negative","negative","train"
"1171845038730555136","Alibaba","neutral","neutral","neutral","test"
"1172093259600093184","Ibex35","negative","negative","negative","train"
"1172174032847998720","economía global","negative","negative","negative","train"
"1172215906585521920","British Airways","negative","neutral","negative","train"
"1172510570060423168","ACS","neutral","neutral","neutral","test"
"1172516013008707584","Volkswagen","negative","neutral","neutral","train"
"1172781079452889088","eurozona","neutral","neutral","neutral","val"
"1172823567815335936","Ibex","negative","negative","negative","val"
"1172955429422469120","Aramco","negative","neutral","neutral","test"
"1173476874665766912","consumidores","negative","negative","negative","train"
"1173489606735663104","petróleo","positive","negative","negative","test"
"1173492208856698880","Ibex 35","negative","negative","negative","train"
"1173496396365934336","Ibex35","negative","negative","negative","train"
"1173546663253880832","Ibex35","negative","negative","negative","train"
"1173551854032236288","España","negative","neutral","negative","test"
"1173570734540673024","GeneralMotors","negative","neutral","neutral","val"
"1173626912956133120","ibex35","negative","negative","negative","train"
"1173630676631003136","Ibex","negative","negative","negative","train"
"1173645808425717504","petróleo","neutral","neutral","neutral","train"
"1173854246434934784","empleo","neutral","neutral","neutral","train"
"1173862490096230400","Ibex35","negative","negative","negative","train"
"1173908471772827648","Ibex35","negative","negative","negative","train"
"1173916585700069120","petróleo","positive","negative","negative","train"
"1173936324514111488","tasas de crecimiento anual","negative","negative","negative","train"
"1173991403204034304","Ibex35","negative","negative","negative","train"
"1173991855618514688","petróleo","negative","positive","positive","train"
"1174045372525797120","WeWork","negative","neutral","neutral","test"
"1174488387455213568","Palencia y Valladolid","negative","neutral","negative","train"
"1174563778052141056","salarios y pensiones","negative","negative","negative","val"
"1174564026266902528","Ibex","negative","negative","negative","test"
"1174610439063396352","economía española","negative","negative","negative","train"
"1174647018351943680","Ryanair","negative","neutral","neutral","train"
"1174775415812034304","panorama económico","negative","negative","negative","test"
"1174850664851263488","salarios","negative","neutral","negative","train"
"1174929940216598528","Ibex","negative","negative","negative","train"
"1175360275530375168","Thomas Cook","negative","neutral","neutral","train"
"1175998226106900480","Mediaset","negative","neutral","neutral","val"
"1176035924595150848","Ibex35","negative","negative","negative","train"
"1176082512306683904","Ibex35","negative","negative","negative","train"
"1176165584444243968","Ibex35","negative","negative","negative","test"
"1176170625699852288","España","negative","negative","negative","test"
"1176224719659503616","Navantia","negative","neutral","neutral","train"
"1176500812929031936","Fiat","negative","neutral","neutral","val"
"1176517901081292800","Volkswagen","negative","neutral","neutral","test"
"1176563492771549184","economía","negative","negative","negative","train"
"1176572005057011712","PIB","negative","negative","negative","train"
"1176651276584701952","PIB","negative","negative","negative","train"
"1176734105683333120","turismo español","negative","negative","negative","train"
"1176758523209953280","Ibex35","negative","negative","negative","train"
"1176784727396814848","España","negative","negative","negative","train"
"1176806457276321536","Ibex35","negative","negative","negative","train"
"1176863974882762752","Bimbo Donuts Iberia","neutral","neutral","negative","train"
"1176888369357475840","Ibex","negative","negative","negative","train"
"1176889474468499712","Ibex35","negative","negative","negative","test"
"1177128160992927488","Ibex35","negative","negative","negative","train"
"1177185477201399808","Housers","negative","neutral","neutral","train"
"1177236135917101056","alquiler","positive","neutral","negative","val"
"1177238861619113984","Wall Street","negative","negative","negative","train"
"1177274207295738112","Housers Global Properties","negative","neutral","neutral","val"
"1177281897745080320","Imperial Brands","negative","neutral","neutral","train"
"1177296401883176704","empresas españole","negative","negative","negative","train"
"1177480747386425088","eléctricas","negative","neutral","neutral","train"
"1177614233204396032","Valencia","negative","negative","negative","train"
"1178059307021197312","BBVA","neutral","neutral","neutral","train"
"1178233586262138880","paro juvenil","negative","neutral","negative","train"
"1178248050030063616","PIB","neutral","neutral","neutral","train"
"1178534940151029504","Ibex","negative","negative","negative","train"
"1178577700878979072","economía española","negative","negative","negative","val"
"1178719907787075584","trabajadores","neutral","neutral","neutral","train"
"1178753381365616640","Banca March","negative","neutral","neutral","train"
"1178952068574404608","sector manufacturero","negative","negative","negative","train"
"1179068252103819264","Ibex35","negative","negative","negative","train"
"1179076117396934912","Ibex 35","negative","negative","negative","test"
"1179295595217002496","paro","negative","neutral","negative","train"
"1179296627464556288","Ibex35","negative","negative","negative","val"
"1179296733941174272","Ibex 35","negative","negative","negative","val"
"1179321526509801472","paro juvenil","negative","neutral","negative","train"
"1179332948090375936","empleo","negative","neutral","negative","test"
"1179333343395098624","paro","negative","neutral","negative","train"
"1179343861832978432","Ibex35","negative","negative","negative","test"
"1179362854161530880","Alemania","negative","neutral","neutral","train"
"1179417572728594432","Ibex 35","negative","negative","negative","train"
"1179427514017554432","Ibex35","negative","negative","negative","train"
"1179432486390157312","bolsas","negative","negative","negative","train"
"1179437150057746432","Ibex 35","negative","negative","negative","train"
"1179470343951601664","economía","negative","negative","negative","val"
"1179496183577886720","mercado de acciones y bonos","negative","neutral","neutral","train"
"1179622113805770752","Ibex","negative","negative","negative","train"
"1179697788369719296","Ulster","negative","neutral","neutral","val"
"1179717733757456384","China","negative","negative","negative","val"
"1179721598531772416","Ibex 35","negative","negative","negative","val"
"1179722098198999040","Ibex 35","negative","negative","negative","train"
"1179788956168269824","Ibex35","negative","negative","negative","val"
"1179969422532005888","economía","negative","negative","negative","train"
"1180065111899291648","Ibex 35","negative","negative","negative","train"
"1180153196175613952","Ibex35","negative","negative","negative","val"
"1180373256618029056","mercado español de turismos","negative","negative","negative","train"
"1180492185323687936","España","negative","negative","negative","train"
"1181094812369526784","Ibex","negative","negative","negative","test"
"1181109427195260928","banca","negative","negative","negative","train"
"1181133259431915520","Yuan","negative","negative","negative","train"
"1181163398157029120","Ibex35","negative","negative","negative","train"
"1181177640151064320","Starbucks","negative","neutral","neutral","test"
"1181218624775884800","economía española","negative","negative","negative","test"
"1181519812964564736","Ibex35","negative","negative","negative","test"
"1181599297856573440","Ibex","negative","negative","negative","train"
"1181607101640171520","Ibex35","negative","negative","negative","train"
"1181664787387822080","economía mundial","negative","negative","negative","val"
"1182672975759327232","confianza empresarial","negative","negative","neutral","train"
"1182702711470481408","Publicis","negative","neutral","neutral","val"
"1182725117115338752","HugoBoss","negative","neutral","neutral","train"
"1183643768945364736","Ibex35","negative","negative","negative","val"
"1183659238293422080","Popular","negative","neutral","neutral","train"
"1183693152059908096","Ibex35","negative","negative","negative","val"
"1183771091745099520","Ibex","negative","negative","negative","test"
"1183769909333020672","Ibex 35","negative","negative","negative","test"
"1183775628367056896","Ibex35","negative","negative","negative","val"
"1183783662002855936","Ibex 35","negative","negative","negative","train"
"1183850434173292288","acero turco","negative","negative","negative","train"
"1183925502928658432","empresas estadounidenses","negative","negative","neutral","train"
"1183989635975921664","China","negative","negative","negative","train"
"1184005912907997184","España","negative","negative","negative","val"
"1184044625377541888","mayores fortunas","positive","neutral","neutral","test"
"1184062207593779200","Ibex 35","neutral","neutral","neutral","train"
"1184076208025358336","BlackRock","negative","neutral","neutral","train"
"1184117999105650688","economía mundial","negative","negative","negative","train"
"1184130964764741632","Gobierno","negative","negative","negative","train"
"1184165043732189184","Pescanova","negative","neutral","neutral","test"
"1184182465042227200","Thomas Cook","negative","neutral","neutral","val"
"1184378590730817536","ZARA","negative","neutral","neutral","train"
"1184532163712049152","Garanti","negative","neutral","neutral","val"
"1184721958665150464","Indra","negative","neutral","neutral","val"
"1184732208709459968","Ibex35","negative","negative","negative","test"
"1184820106532130816","Atresmedia y Mediaset","negative","neutral","neutral","train"
"1184838731737505536","Seat","negative","neutral","neutral","test"
"1184866912179761152","Ibex35","negative","negative","negative","train"
"1184922273041584128","MásMovil","negative","neutral","neutral","train"
"1184967512234041088","productos agrícolas","negative","negative","negative","train"
"1185076802047430912","China","negative","negative","negative","train"
"1185095627757277184","Ibex35","negative","negative","negative","val"
"1185109107231067904","China","negative","negative","negative","val"
"1185152048981053440","Renault","negative","neutral","neutral","test"
"1185344819163480064","economía catalana","negative","negative","negative","train"
"1185483706007506688","España","negative","negative","negative","test"
"1185590178594934784","Liberbank","neutral","neutral","negative","val"
"1186154440119783424","Ibex 35","negative","negative","negative","test"
"1186218880055873536","eurozona","negative","negative","negative","train"
"1186220762501435136","Ibex-35","neutral","neutral","neutral","train"
"1186288616735232000","PYMES","negative","neutral","neutral","train"
"1186547671118635008","Empresas en EEUU","negative","neutral","neutral","train"
"1186675428754411520","Ibex35","negative","negative","negative","train"
"1186681203828625408","España","negative","negative","negative","test"
"1186798138914430720","Telefónica","negative","neutral","neutral","train"
"1186904763528601600","Ibex","negative","negative","negative","train"
"1186918688320098304","Denizen","negative","neutral","neutral","val"
"1186950225610661888","Ibex35","neutral","neutral","neutral","train"
"1187024382696349696","aceite de oliva","negative","negative","negative","train"
"1187033506813300736","Ibex 35","negative","negative","negative","train"
"1187028850473086720","estancamiento","negative","negative","negative","train"
"1187096651611234304","Facebook","negative","neutral","neutral","test"
"1187255402146258688","automoción","negative","negative","negative","val"
"1187263502236504064","paro","negative","negative","negative","test"
"1187276002378075904","paro","negative","negative","negative","train"
"1187283179142549504","paro","negative","negative","negative","train"
"1187277936908472320","España","negative","negative","negative","train"
"1187277906650783488","paro","negative","negative","negative","train"
"1187310429682442240","frenazo económico","negative","negative","negative","test"
"1187318826226065408","Tesla","negative","neutral","neutral","train"
"1187379224266641408","Twitter","negative","neutral","neutral","train"
"1187394598051745536","Ibex","negative","negative","negative","train"
"1187406367910432768","Ibex 35","negative","negative","negative","train"
"1187462914837364736","Amazon","negative","neutral","neutral","test"
"1187473593707352064","Amazon","negative","neutral","neutral","test"
"1187616488368345088","Amazon","negative","neutral","neutral","test"
"1187655723435642880","sector privado","negative","negative","neutral","train"
"1187678325965230080","Ibex 35","negative","negative","negative","train"
"1187724490010222336","Wall Street","negative","negative","negative","train"
"1187836429751193600","amazon","negative","neutral","neutral","val"
"1188545660058062848","China","negative","negative","negative","train"
"1188709636024745984","Bankia","negative","neutral","neutral","train"
"1188713211689918464","Bankia","negative","neutral","neutral","train"
"1188732244581597184","Ibex","neutral","neutral","neutral","test"
"1188784998905716736","Zed y Dia","negative","neutral","neutral","train"
"1188779985299001088","Bankia","negative","neutral","neutral","train"
"1188800093928992768","CNMV","negative","neutral","neutral","train"
"1189079542356414464","Liberbank","negative","neutral","neutral","train"
"1189090850522971904","Grifols","negative","neutral","neutral","train"
"1189089644497002496","frenazo económico","neutral","neutral","neutral","train"
"1189143146648801280","Ibex35","negative","negative","negative","val"
"1189153801296588800","Telefónica","negative","neutral","neutral","val"
"1189201836928131072","banca","negative","neutral","neutral","train"
"1189198715883577088","Kellogg","negative","neutral","neutral","val"
"1189230922815672320","Ence","negative","neutral","neutral","test"
"1189443740269793280","MásMóvil","negative","neutral","neutral","test"
"1189440563927490304","MásMóvil","negative","neutral","neutral","val"
"1189437763394953216","mercados","negative","negative","negative","train"
"1189456994773671936","Ibex35","negative","negative","negative","train"
"1189496927135633408","Bayer","negative","neutral","neutral","train"
"1189565221406420736","España","negative","negative","negative","test"
"1189650346341220352","Apple","negative","neutral","neutral","train"
"1189780290987794432","Samsung","negative","neutral","neutral","train"
"1189827358628417536","Prosegur","negative","neutral","neutral","val"
"1189859315177402368","paro","negative","negative","negative","train"
"1189858320875708416","administraciones públicas","positive","negative","negative","train"
"1189867437300289536","Ibex 35","negative","negative","negative","train"
"1189880170972364800","gran banca","negative","neutral","neutral","val"
"1189875944045109248","BBVA","negative","neutral","neutral","test"
"1189935710406615040","BeyondMeat","negative","neutral","neutral","train"
"1189956170062213120","economía española","negative","negative","negative","train"
"1189996732207243264","Repsol","negative","neutral","neutral","train"
"1190180827218485248","Ibex 35","positive","positive","positive","test"
"1190193513180356608","administraciones públicas","positive","negative","negative","train"
"1190274556268863488","ExxonMobil","negative","neutral","neutral","val"
"1190527720385654784","EEUU","negative","negative","negative","train"
"1190546644070215680","Telefonica","negative","neutral","neutral","train"
"1190750187192537088","tecnológicas","negative","negative","neutral","test"
"1190908975698587648","emprendedores","negative","negative","negative","val"
"1191052419783782400","CaixaBank","negative","negative","negative","train"
"1191260714947747840","IAG","negative","neutral","neutral","train"
"1191275783022620672","Acerinox","negative","neutral","neutral","val"
"1191280240766705664","España","negative","negative","negative","train"
"1191323829940961280","Acerinox","negative","neutral","neutral","test"
"1191319181486112768","LTS Investments","negative","neutral","neutral","train"
"1191339066094043136","Aramco","negative","neutral","neutral","val"
"1191608134672035840","Telefónica","negative","neutral","neutral","train"
"1191617094271590400","Telefónica","negative","neutral","neutral","test"
"1191633622924705536","paro","negative","negative","negative","train"
"1191639721270816768","Telefónica","negative","neutral","neutral","val"
"1191635709226049536","Ibex","negative","negative","negative","train"
"1191645211962887936","Endesa","negative","neutral","neutral","train"
"1191666685998194688","Siemens Gamesa","negative","neutral","neutral","train"
"1191678874628886528","Ibex35","negative","negative","negative","train"
"1191685088678961152","Ibex 35","negative","negative","negative","train"
"1191787482347638784","Uber","negative","neutral","neutral","train"
"1191796408355033088","Renfe","negative","negative","negative","train"
"1191806832584605696","sector público","negative","neutral","neutral","train"
"1192025338886467584","BCE","negative","neutral","neutral","train"
"1192022322552745984","Tubacex","negative","neutral","neutral","train"
"1192042451084681216","Ibex35","negative","negative","negative","train"
"1192383779312193536","gobierno","negative","negative","negative","val"
"1192495647301210112","España","negative","negative","negative","val"
"1192515066538663936","Meliá","negative","neutral","neutral","train"
"1192527471347941120","Chile","negative","neutral","neutral","val"
"1192524677115240448","empresas españolas","negative","negative","negative","train"
"1192701248857919488","futuros","negative","neutral","neutral","val"
"1192719183378878464","Ibex35","negative","negative","negative","val"
"1192729230058102784","IAG","neutral","neutral","neutral","train"
"1192758870046887936","Ibex","negative","negative","negative","train"
"1192792394212753408","Ibex35","negative","negative","negative","train"
"1192789011636654080","Cepsa","negative","neutral","neutral","train"
"1192809716080095232","Cepsa","negative","neutral","neutral","train"
"1192837708835696640","Ibex35","negative","negative","negative","train"
"1192848105168871424","Ibex 35","negative","negative","negative","val"
"1192856903308709888","España","negative","negative","negative","train"
"1192881993832435712","IAG","negative","neutral","neutral","train"
"1192888261292822528","micro empresas","negative","neutral","neutral","train"
"1192894792247791616","EBA","negative","neutral","neutral","train"
"1192947407371288320","Navantia","positive","neutral","neutral","train"
"1193188754187522048","Havaianas","negative","neutral","neutral","train"
"1193196388261269504","Bolivia","negative","negative","negative","val"
"1193424300306522112","Ibex 35","negative","negative","negative","val"
"1193802110112075520","Ibex 35","negative","negative","negative","train"
"1193801753365491712","Ibex 35","negative","negative","negative","train"
"1193800652461355008","Ibex35","negative","negative","negative","test"
"1193820919602565120","España","negative","negative","negative","train"
"1193819159475433472","España","negative","negative","negative","val"
"1193839783052816384","Ibex","negative","negative","negative","test"
"1193937373836566528","Ibex","negative","negative","negative","train"
"1193966949300133888","Uber","neutral","neutral","neutral","val"
"1193985538472197888","NH","negative","neutral","neutral","train"
"1194264595873054720","España","negative","negative","negative","train"
"1194273200592605184","Bankia","negative","neutral","neutral","val"
"1194271666907631616","Ibex35","negative","negative","negative","train"
"1194270343898304512","Ibex35","negative","negative","negative","train"
"1194302586108567552","Ibex35","negative","negative","negative","val"
"1194399859845091328","Mediaset y Atresmedia","negative","neutral","neutral","train"
"1194491333672685568","FCC","negative","neutral","neutral","test"
"1194515709910540288","Bolsas europeas","negative","negative","negative","train"
"1194532394356920320","Ibex","negative","negative","negative","train"
"1194535045584883712","Ibex35","negative","negative","negative","test"
"1194570442247409664","Prim","negative","neutral","neutral","train"
"1194576355549237248","Ibex35","negative","negative","negative","val"
"1194605851643990016","inmobiliarias","negative","neutral","neutral","train"
"1194608424836902912","banca","negative","neutral","neutral","train"
"1194650697150717952","El Corte Inglés","neutral","neutral","neutral","test"
"1194664445387120640","Ibex 35","negative","negative","negative","val"
"1194670237507079936","Ibex 35","negative","negative","negative","train"
"1194689803910029312","prima de riesgo española","negative","negative","negative","test"
"1194847428639371264","Ibex","negative","negative","negative","val"
"1194861805576884224","bolsa española","negative","negative","negative","test"
"1194872686389977088","bancos","negative","negative","neutral","val"
"1194888971983245312","Europa","negative","negative","negative","train"
